Country or Area,Year,Value,
Guyana,1969,249300000,
Guyana,1968,229750000,
Guyana,1967,250176463.6,
Guyana,1966,228705875.9,
Guyana,1965,213235288.1,
Guyana,1964,194774510.5,
Guyana,1963,175757891.6,
Guyana,1962,194949510,
Guyana,1961,185849532.9,
Guyana,1960,170216238.9,
Haiti,2013,8459326660,
Haiti,2012,7890216508,
Haiti,2011,7516834160,
Haiti,2010,6622541529,
Haiti,2009,6584649419,
Haiti,2008,6548530572,
Haiti,2007,5885325590,
Haiti,2006,4879738636,
Haiti,2005,4154289832,
Haiti,2004,3660483886,
Haiti,2003,2826481072,
Haiti,2002,3214632479,
Haiti,2001,3507981946,
Haiti,2000,3664503846,
Haiti,1999,4088703120,
Haiti,1998,3757500381,
Haiti,1997,3242667331,
Haiti,1996,2970865203,
Haiti,1995,2695499730,
Haiti,1994,2124933516,
Haiti,1993,1806285587,
Haiti,1992,2111405826,
Haiti,1991,3476346281,
Heavily indebted poor countries (HIPC),2013,5.84E+11,
Heavily indebted poor countries (HIPC),2012,5.38E+11,
Heavily indebted poor countries (HIPC),2011,5.02E+11,
Heavily indebted poor countries (HIPC),2010,4.51E+11,
Heavily indebted poor countries (HIPC),2009,4.07E+11,
Heavily indebted poor countries (HIPC),2008,4.07E+11,
Heavily indebted poor countries (HIPC),2007,3.39E+11,
Heavily indebted poor countries (HIPC),2006,2.83E+11,
Heavily indebted poor countries (HIPC),2005,2.37E+11,
Heavily indebted poor countries (HIPC),2004,2.07E+11,
Heavily indebted poor countries (HIPC),2003,1.79E+11,
Heavily indebted poor countries (HIPC),2002,1.58E+11,
Heavily indebted poor countries (HIPC),2001,1.46E+11,
Heavily indebted poor countries (HIPC),2000,1.54E+11,
Heavily indebted poor countries (HIPC),1999,1.42E+11,
Heavily indebted poor countries (HIPC),1998,1.43E+11,
Heavily indebted poor countries (HIPC),1997,1.39E+11,
Heavily indebted poor countries (HIPC),1996,1.33E+11,
Heavily indebted poor countries (HIPC),1995,1.26E+11,
Heavily indebted poor countries (HIPC),1994,1.10E+11,
Heavily indebted poor countries (HIPC),1993,1.24E+11,
Heavily indebted poor countries (HIPC),1992,1.22E+11,
Heavily indebted poor countries (HIPC),1991,1.33E+11,
Heavily indebted poor countries (HIPC),1990,1.30E+11,
Heavily indebted poor countries (HIPC),1989,1.28E+11,
Heavily indebted poor countries (HIPC),1988,1.33E+11,
Heavily indebted poor countries (HIPC),1987,1.34E+11,
Heavily indebted poor countries (HIPC),1986,1.21E+11,
Heavily indebted poor countries (HIPC),1985,1.06E+11,
Heavily indebted poor countries (HIPC),1984,1.01E+11,
Heavily indebted poor countries (HIPC),1983,1.01E+11,
Heavily indebted poor countries (HIPC),1982,1.07E+11,
Heavily indebted poor countries (HIPC),1981,1.07E+11,
Heavily indebted poor countries (HIPC),1980,1.08E+11,
Heavily indebted poor countries (HIPC),1979,1.02E+11,
Heavily indebted poor countries (HIPC),1978,91924148166,
Heavily indebted poor countries (HIPC),1977,79004639992,
Heavily indebted poor countries (HIPC),1976,67287787750,
Heavily indebted poor countries (HIPC),1975,63175972319,
Heavily indebted poor countries (HIPC),1974,55630838423,
Heavily indebted poor countries (HIPC),1973,45757017303,
Heavily indebted poor countries (HIPC),1972,37751010365,
Heavily indebted poor countries (HIPC),1971,34805101121,
Heavily indebted poor countries (HIPC),1970,32291339279,
Heavily indebted poor countries (HIPC),1969,30832319461,
Heavily indebted poor countries (HIPC),1968,27640157136,
Heavily indebted poor countries (HIPC),1967,26428127094,
Heavily indebted poor countries (HIPC),1966,27004854798,
Heavily indebted poor countries (HIPC),1965,24753078627,
Heavily indebted poor countries (HIPC),1964,21155983115,
Heavily indebted poor countries (HIPC),1963,23763192067,
Heavily indebted poor countries (HIPC),1962,19618885273,
Heavily indebted poor countries (HIPC),1961,17998848068,
Heavily indebted poor countries (HIPC),1960,17536957227,
High income,2013,5.11E+13,
High income,2012,5.04E+13,
High income,2011,5.03E+13,
High income,2010,4.64E+13,
High income,2009,4.40E+13,
High income,2008,4.73E+13,
High income,2007,4.42E+13,
High income,2006,4.03E+13,
High income,2005,3.79E+13,
High income,2004,3.58E+13,
High income,2003,3.20E+13,
High income,2002,2.85E+13,
High income,2001,2.73E+13,
High income,2000,2.75E+13,
High income,1999,2.69E+13,
High income,1998,2.57E+13,
High income,1997,2.58E+13,
High income,1996,2.62E+13,
High income,1995,2.60E+13,
High income,1994,2.35E+13,
High income,1993,2.20E+13,
High income,1992,2.19E+13,
High income,1991,2.04E+13,
High income,1990,1.93E+13,
High income,1989,1.72E+13,
High income,1988,1.65E+13,
High income,1987,1.46E+13,
High income,1986,1.26E+13,
High income,1985,1.04E+13,
High income,1984,9.90E+12,
High income,1983,9.50E+12,
High income,1982,9.20E+12,
High income,1981,9.29E+12,
High income,1980,9.15E+12,
High income,1979,8.19E+12,
High income,1978,7.09E+12,
High income,1977,5.92E+12,
High income,1976,5.23E+12,
High income,1975,4.80E+12,
High income,1974,4.30E+12,
High income,1973,3.81E+12,
High income,1972,3.15E+12,
High income,1971,2.71E+12,
High income,1970,2.45E+12,
High income,1969,2.23E+12,
High income,1968,2.03E+12,
High income,1967,1.87E+12,
High income,1966,1.75E+12,
High income,1965,1.59E+12,
High income,1964,1.47E+12,
High income,1963,1.34E+12,
High income,1962,1.25E+12,
High income,1961,1.16E+12,
High income,1960,1.09E+12,
High income: nonOECD,2013,5.37E+12,
High income: nonOECD,2012,5.16E+12,
High income: nonOECD,2011,4.86E+12,
High income: nonOECD,2010,4.02E+12,
High income: nonOECD,2009,3.40E+12,
High income: nonOECD,2008,4.16E+12,
High income: nonOECD,2007,3.45E+12,
High income: nonOECD,2006,2.89E+12,
High income: nonOECD,2005,2.45E+12,
High income: nonOECD,2004,2.05E+12,
High income: nonOECD,2003,1.70E+12,
High income: nonOECD,2002,1.52E+12,
High income: nonOECD,2001,1.45E+12,
High income: nonOECD,2000,1.44E+12,
High income: nonOECD,1999,1.26E+12,
High income: nonOECD,1998,1.28E+12,
High income: nonOECD,1997,1.48E+12,
High income: nonOECD,1996,1.41E+12,
High income: nonOECD,1995,1.34E+12,
High income: nonOECD,1994,1.26E+12,
High income: nonOECD,1993,1.23E+12,
High income: nonOECD,1992,1.22E+12,
High income: nonOECD,1991,1.18E+12,
High income: nonOECD,1990,1.14E+12,
High income: nonOECD,1989,1.06E+12,
High income: OECD,2013,4.58E+13,
High income: OECD,2012,4.53E+13,
High income: OECD,2011,4.54E+13,
High income: OECD,2010,4.24E+13,
High income: OECD,2009,4.06E+13,
High income: OECD,2008,4.31E+13,
High income: OECD,2007,4.08E+13,
High income: OECD,2006,3.74E+13,
High income: OECD,2005,3.55E+13,
High income: OECD,2004,3.37E+13,
High income: OECD,2003,3.03E+13,
High income: OECD,2002,2.70E+13,
High income: OECD,2001,2.59E+13,
High income: OECD,2000,2.61E+13,
High income: OECD,1999,2.57E+13,
High income: OECD,1998,2.44E+13,
High income: OECD,1997,2.43E+13,
High income: OECD,1996,2.48E+13,
High income: OECD,1995,2.46E+13,
High income: OECD,1994,2.23E+13,
High income: OECD,1993,2.08E+13,
High income: OECD,1992,2.06E+13,
High income: OECD,1991,1.92E+13,
High income: OECD,1990,1.82E+13,
High income: OECD,1989,1.62E+13,
High income: OECD,1988,1.55E+13,
High income: OECD,1987,1.38E+13,
High income: OECD,1986,1.19E+13,
High income: OECD,1985,9.72E+12,
High income: OECD,1984,9.22E+12,
High income: OECD,1983,8.83E+12,
High income: OECD,1982,8.52E+12,
High income: OECD,1981,8.57E+12,
High income: OECD,1980,8.47E+12,
High income: OECD,1979,7.65E+12,
High income: OECD,1978,6.65E+12,
High income: OECD,1977,5.54E+12,
High income: OECD,1976,4.90E+12,
High income: OECD,1975,4.52E+12,
High income: OECD,1974,4.04E+12,
High income: OECD,1973,3.61E+12,
High income: OECD,1972,2.99E+12,
High income: OECD,1971,2.58E+12,
High income: OECD,1970,2.33E+12,
High income: OECD,1969,2.12E+12,
High income: OECD,1968,1.93E+12,
High income: OECD,1967,1.79E+12,
High income: OECD,1966,1.67E+12,
High income: OECD,1965,1.52E+12,
High income: OECD,1964,1.40E+12,
High income: OECD,1963,1.28E+12,
High income: OECD,1962,1.19E+12,
High income: OECD,1961,1.10E+12,
High income: OECD,1960,1.04E+12,
Honduras,2013,18550026035,
Honduras,2012,18564264545,
Honduras,2011,17710325578,
Honduras,2010,15839344592,
Honduras,2009,14587485644,
Honduras,2008,13789720387,
Honduras,2007,12275491273,
Honduras,2006,10841723354,
Honduras,2005,9672006169,
Honduras,2004,8772197585,
Honduras,2003,8140294080,
Honduras,2002,7776459964,
Honduras,2001,7566517572,
Honduras,2000,7105529647,
Honduras,1999,5372543554,
Honduras,1998,5202215657,
Honduras,1997,4663193916,
Honduras,1996,4034037162,
Honduras,1995,3911053180,
Honduras,1994,3432356579,
Honduras,1993,3481990761,
Honduras,1992,3419474979,
Honduras,1991,3068462060,
Honduras,1990,3048896181,
Honduras,1989,3563448320,
Honduras,1988,3970386396,
Honduras,1987,4152499968,
Honduras,1986,3808500032,
Honduras,1985,3639499936,
Honduras,1984,3319000000,
Honduras,1983,3076999968,
Honduras,1982,2903500032,
Honduras,1981,2819500000,
Honduras,1980,2566000032,
Honduras,1979,2251499968,
Honduras,1978,1929499968,
Honduras,1977,1669499968,
Honduras,1976,1347999936,
Honduras,1975,1124000000,
Honduras,1974,1034500000,
Honduras,1973,912499968,
Honduras,1972,802999968,
Honduras,1971,731000000,
Honduras,1970,723000000,
Honduras,1969,668000032,
Honduras,1968,646800016,
Honduras,1967,598099984,
Honduras,1966,549950016,
Honduras,1965,508650000,
Honduras,1964,457000000,
Honduras,1963,410200000,
Honduras,1962,387750016,
Honduras,1961,356200000,
Honduras,1960,335649984,
"Hong Kong SAR, China",2013,2.74E+11,
"Hong Kong SAR, China",2012,2.63E+11,
"Hong Kong SAR, China",2011,2.49E+11,
"Hong Kong SAR, China",2010,2.29E+11,
"Hong Kong SAR, China",2009,2.14E+11,
"Hong Kong SAR, China",2008,2.19E+11,
"Hong Kong SAR, China",2007,2.12E+11,
"Hong Kong SAR, China",2006,1.94E+11,
"Hong Kong SAR, China",2005,1.82E+11,
"Hong Kong SAR, China",2004,1.69E+11,
"Hong Kong SAR, China",2003,1.61E+11,
"Hong Kong SAR, China",2002,1.66E+11,
"Hong Kong SAR, China",2001,1.69E+11,
"Hong Kong SAR, China",2000,1.72E+11,
"Hong Kong SAR, China",1999,1.66E+11,
"Hong Kong SAR, China",1998,1.69E+11,
"Hong Kong SAR, China",1997,1.77E+11,
"Hong Kong SAR, China",1996,1.60E+11,
"Hong Kong SAR, China",1995,1.45E+11,
"Hong Kong SAR, China",1994,1.36E+11,
"Hong Kong SAR, China",1993,1.20E+11,
"Hong Kong SAR, China",1992,1.04E+11,
"Hong Kong SAR, China",1991,88959620136,
"Hong Kong SAR, China",1990,76928290842,
"Hong Kong SAR, China",1989,68790369107,
"Hong Kong SAR, China",1988,59707404561,
"Hong Kong SAR, China",1987,50622571586,
"Hong Kong SAR, China",1986,41075570592,
"Hong Kong SAR, China",1985,35699543051,
"Hong Kong SAR, China",1984,33511383986,
"Hong Kong SAR, China",1983,29907091340,
"Hong Kong SAR, China",1982,32291306282,
"Hong Kong SAR, China",1981,31055409443,
"Hong Kong SAR, China",1980,28861759209,
"Hong Kong SAR, China",1979,22526035941,
"Hong Kong SAR, China",1978,18315007366,
"Hong Kong SAR, China",1977,15719433719,
"Hong Kong SAR, China",1976,12876366009,
"Hong Kong SAR, China",1975,10048022370,
"Hong Kong SAR, China",1974,9388663646,
"Hong Kong SAR, China",1973,8030117556,
"Hong Kong SAR, China",1972,5710107420,
"Hong Kong SAR, China",1971,4476001946,
"Hong Kong SAR, China",1970,3800766536,
"Hong Kong SAR, China",1969,3189740055,
"Hong Kong SAR, China",1968,2716964388,
"Hong Kong SAR, China",1967,2692474989,
"Hong Kong SAR, China",1966,2489845017,
"Hong Kong SAR, China",1965,2435078534,
"Hong Kong SAR, China",1964,2274710604,
"Hong Kong SAR, China",1963,1975045362,
"Hong Kong SAR, China",1962,1724850873,
"Hong Kong SAR, China",1961,1530754831,
"Hong Kong SAR, China",1960,1320799755,
Hungary,2013,1.33E+11,
Hungary,2012,1.27E+11,
Hungary,2011,1.39E+11,
Hungary,2010,1.30E+11,
Hungary,2009,1.29E+11,
Hungary,2008,1.57E+11,
Hungary,2007,1.39E+11,
Hungary,2006,1.14E+11,
Hungary,2005,1.12E+11,
Hungary,2004,1.03E+11,
Hungary,2003,84738408726,
Hungary,2002,67366285759,
Hungary,2001,53533393255,
Hungary,2000,47110416254,
Hungary,1999,48965869806,
Hungary,1998,48548470550,
Hungary,1997,47070176268,
Hungary,1996,46448783683,
Hungary,1995,46166297229,
Hungary,1994,42925508501,
Hungary,1993,39900742712,
Hungary,1992,38514171470,
Hungary,1991,34559392151,
Iceland,2013,15330057867,
Iceland,2012,14182614909,
Iceland,2011,14665793477,
Iceland,2010,13261035517,
Iceland,2009,12823849535,
Iceland,2008,17599245766,
Iceland,2007,21446741082,
Iceland,2006,17101040182,
Iceland,2005,16798507502,
Iceland,2004,13736980298,
Iceland,2003,11324394791,
Iceland,2002,9184959476,
Iceland,2001,8147162010,
Iceland,2000,8947860486,
Iceland,1999,8951369525,
Iceland,1998,8489958187,
Iceland,1997,7620750787,
Iceland,1996,7526269561,
Iceland,1995,7205069434,
Iceland,1994,6462503423,
Iceland,1993,6289671159,
Iceland,1992,7161930160,
Iceland,1991,6988721005,
Iceland,1990,6542685705,
Iceland,1989,5737417173,
Iceland,1988,6176445715,
Iceland,1987,5583425615,
Iceland,1986,4035231346,
Iceland,1985,3018165480,
Iceland,1984,2897187132,
Iceland,1983,2797570137,
Iceland,1982,3243284168,
Iceland,1981,3532928255,
Iceland,1980,3420074912,
Iceland,1979,2886055048,
Iceland,1978,2540540851,
Iceland,1977,2233756575,
Iceland,1976,1688573695,
Iceland,1975,1422958230,
Iceland,1974,1532511556,
Iceland,1973,1167637524,
Iceland,1972,849251076.4,
Iceland,1971,677913409.1,
Iceland,1970,532726022.7,
Iceland,1969,414709311.4,
Iceland,1968,474399471.6,
Iceland,1967,621225962.2,
Iceland,1966,628893310.4,
Iceland,1965,523694949.4,
Iceland,1964,434267936.9,
Iceland,1963,340061650.1,
Iceland,1962,284916516.2,
Iceland,1961,253885656.3,
Iceland,1960,248434097,
India,2013,1.88E+12,
India,2012,1.86E+12,
India,2011,1.88E+12,
India,2010,1.71E+12,
India,2009,1.37E+12,
India,2008,1.22E+12,
India,2007,1.24E+12,
India,2006,9.49E+11,
India,2005,8.34E+11,
India,2004,7.22E+11,
India,2003,6.18E+11,
India,2002,5.24E+11,
India,2001,4.94E+11,
India,2000,4.77E+11,
India,1999,4.67E+11,
India,1998,4.29E+11,
India,1997,4.23E+11,
India,1996,4.00E+11,
India,1995,3.67E+11,
India,1994,3.33E+11,
India,1993,2.84E+11,
India,1992,2.93E+11,
India,1991,2.75E+11,
India,1990,3.27E+11,
India,1989,3.01E+11,
India,1988,3.02E+11,
India,1987,2.84E+11,
India,1986,2.53E+11,
India,1985,2.37E+11,
India,1984,2.16E+11,
India,1983,2.22E+11,
India,1982,2.04E+11,
India,1981,1.97E+11,
India,1980,1.90E+11,
India,1979,1.56E+11,
India,1978,1.40E+11,
India,1977,1.24E+11,
India,1976,1.05E+11,
India,1975,1.00E+11,
India,1974,1.01E+11,
India,1973,87014945186,
India,1972,72716595884,
India,1971,68532271313,
India,1970,63517182000,
India,1969,59472993627,
India,1968,54016411987,
India,1967,51014155360,
India,1966,46669801600,
India,1965,60599264112,
India,1964,57470781033,
India,1963,49271095508,
India,1962,42900864970,
India,1961,39920452403,
India,1960,37679274491,
Indonesia,2013,8.68E+11,
Indonesia,2012,8.77E+11,
Indonesia,2011,8.46E+11,
Indonesia,2010,7.09E+11,
Indonesia,2009,5.40E+11,
Indonesia,2008,5.10E+11,
Indonesia,2007,4.32E+11,
Indonesia,2006,3.65E+11,
Indonesia,2005,2.86E+11,
Indonesia,2004,2.57E+11,
Indonesia,2003,2.35E+11,
Indonesia,2002,1.96E+11,
Indonesia,2001,1.60E+11,
Indonesia,2000,1.65E+11,
Indonesia,1999,1.40E+11,
Indonesia,1998,95445548017,
Indonesia,1997,2.16E+11,
Indonesia,1996,2.27E+11,
Indonesia,1995,2.02E+11,
Indonesia,1994,1.77E+11,
Indonesia,1993,1.58E+11,
Indonesia,1992,1.39E+11,
Indonesia,1991,1.28E+11,
Indonesia,1990,1.14E+11,
Indonesia,1989,1.01E+11,
Indonesia,1988,88787623310,
Indonesia,1987,75929617715,
Indonesia,1986,80060657612,
Indonesia,1985,87338874330,
Indonesia,1984,87612439197,
Indonesia,1983,85369201879,
Indonesia,1982,94715163814,
Indonesia,1981,92473878832,
Indonesia,1980,78013206037,
Indonesia,1979,55122620334,
Indonesia,1978,54298158340,
Indonesia,1977,48396143466,
Indonesia,1976,39328674730,
Indonesia,1975,32147953008,
Indonesia,1974,27227711000,
Indonesia,1973,17171181163,
Indonesia,1972,11605084560,
Indonesia,1971,9849117953,
Indonesia,1970,9656740014,
Indonesia,1969,8798957442,
Indonesia,1968,7467363479,
Indonesia,1967,5980840376,
"Iran, Islamic Rep.",2013,3.69E+11,
"Iran, Islamic Rep.",2012,5.03E+11,
"Iran, Islamic Rep.",2011,5.28E+11,
"Iran, Islamic Rep.",2010,4.23E+11,
"Iran, Islamic Rep.",2009,3.63E+11,
"Iran, Islamic Rep.",2008,3.56E+11,
"Iran, Islamic Rep.",2007,2.86E+11,
"Iran, Islamic Rep.",2006,2.23E+11,
"Iran, Islamic Rep.",2005,1.92E+11,
"Iran, Islamic Rep.",2004,1.63E+11,
"Iran, Islamic Rep.",2003,1.35E+11,
"Iran, Islamic Rep.",2002,1.16E+11,
"Iran, Islamic Rep.",2001,1.15E+11,
"Iran, Islamic Rep.",2000,1.01E+11,
"Iran, Islamic Rep.",1999,1.05E+11,
"Iran, Islamic Rep.",1998,1.03E+11,
"Iran, Islamic Rep.",1997,1.05E+11,
"Iran, Islamic Rep.",1996,1.11E+11,
"Iran, Islamic Rep.",1995,90829495171,
"Iran, Islamic Rep.",1994,67128216023,
"Iran, Islamic Rep.",1993,60088309491,
"Iran, Islamic Rep.",1990,1.16E+11,
"Iran, Islamic Rep.",1989,1.14E+11,
"Iran, Islamic Rep.",1988,1.16E+11,
"Iran, Islamic Rep.",1987,1.28E+11,
"Iran, Islamic Rep.",1986,1.99E+11,
"Iran, Islamic Rep.",1985,1.71E+11,
"Iran, Islamic Rep.",1984,1.53E+11,
"Iran, Islamic Rep.",1983,1.47E+11,
"Iran, Islamic Rep.",1982,1.22E+11,
"Iran, Islamic Rep.",1981,97085719579,
"Iran, Islamic Rep.",1980,90041228622,
"Iran, Islamic Rep.",1979,86168280190,
"Iran, Islamic Rep.",1978,73033383216,
"Iran, Islamic Rep.",1977,74816947679,
"Iran, Islamic Rep.",1976,63626810883,
"Iran, Islamic Rep.",1975,48942018417,
"Iran, Islamic Rep.",1974,44331002246,
"Iran, Islamic Rep.",1973,25789290845,
"Iran, Islamic Rep.",1972,16346614632,
"Iran, Islamic Rep.",1971,13203457893,
"Iran, Islamic Rep.",1970,10588052396,
"Iran, Islamic Rep.",1969,9482344576,
"Iran, Islamic Rep.",1968,8447898398,
"Iran, Islamic Rep.",1967,7425389720,
"Iran, Islamic Rep.",1966,6706096865,
"Iran, Islamic Rep.",1965,6154739685,
Iraq,2013,2.29E+11,
Iraq,2012,2.16E+11,
Iraq,2011,1.86E+11,
Iraq,2010,1.39E+11,
Iraq,2009,1.12E+11,
Iraq,2008,1.32E+11,
Iraq,2007,88837727881,
Iraq,2006,65141035028,
Iraq,2005,49954890353,
Iraq,2004,36627901762,
Iraq,1990,1.80E+11,
Iraq,1989,65650230207,
Iraq,1988,62511498166,
Iraq,1987,56617488896,
Iraq,1986,47134059506,
Iraq,1985,48291501126,
Iraq,1984,46808830635,
Iraq,1983,40595050175,
Iraq,1982,42595309679,
Iraq,1981,38424990641,
Iraq,1980,53405687888,
Iraq,1979,37816456960,
Iraq,1978,23762275099,
Iraq,1977,19838130253,
Iraq,1976,17754825188,
Iraq,1975,13458516450,
Iraq,1974,11516762346,
Iraq,1973,5134367502,
Iraq,1972,4113848154,
Iraq,1971,3865346441,
Iraq,1970,3281713715,
Iraq,1969,3008120891,
Iraq,1968,2896947553,
Iraq,1964,2340239248,
Iraq,1963,1978199407,
Iraq,1962,1954399418,
Iraq,1961,1831479752,
Iraq,1960,1683918697,
Ireland,2013,2.32E+11,
Ireland,2012,2.22E+11,
Ireland,2011,2.38E+11,
Ireland,2010,2.18E+11,
Ireland,2009,2.34E+11,
Ireland,2008,2.74E+11,
Ireland,2007,2.69E+11,
Ireland,2006,2.31E+11,
Ireland,2005,2.10E+11,
Ireland,2004,1.93E+11,
Ireland,2003,1.63E+11,
Ireland,2002,1.27E+11,
Ireland,2001,1.08E+11,
Ireland,2000,99317573706,
Ireland,1999,98541501705,
Ireland,1998,89810328137,
Ireland,1997,82654657116,
Ireland,1996,75695885207,
Ireland,1995,69070783965,
Ireland,1994,57040641343,
Ireland,1993,52365135830,
Ireland,1992,55862700255,
Ireland,1991,49737787045,
Ireland,1990,49256398072,
Ireland,1989,39199211073,
Ireland,1988,37735178884,
Ireland,1987,33886647355,
Ireland,1986,28685898580,
Ireland,1985,21248773965,
Ireland,1984,20086571282,
Ireland,1983,20745312127,
Ireland,1982,21453309971,
Ireland,1981,20649549626,
Ireland,1980,21726139828,
Ireland,1979,18301041747,
Ireland,1978,14633369073,
Ireland,1977,11237107982,
Ireland,1976,9444316303,
Ireland,1975,9474337979,
Ireland,1974,7888974406,
Ireland,1973,7473702682,
Ireland,1972,6311752164,
Ireland,1971,5093158873,
Ireland,1970,4391605368,
Ireland,1969,3787077344,
Ireland,1968,3278584478,
Ireland,1967,3343636773,
Ireland,1966,3104034393,
Ireland,1965,2945704143,
Ireland,1964,2766608946,
Ireland,1963,2430843768,
Ireland,1962,2260349684,
Ireland,1961,2088012282,
